user1@test.com,1.7691806012954132,1.8788294228055937,1.8788294228055937,1.3892443989449808,1.5264337522473745,1.2369316876852983,1.3152946437965904,1.3152946437965904,1.0630145812734648,1.0630145812734648
user2@test.com,1.5811388300841893,1.9235384061671346,2.3021728866442674,1.9235384061671346,1.140175425099138,1.70293863659264,0.7071067811865478,1.70293863659264,1.7029386365926404,1.140175425099138
user3@test.com,1.5556349186104046,2.6870057685088806,2.195449840010015,1.5556349186104046,1.104536101718726,1.5556349186104046,0.9055385138137416,1.9026297590440449,0.9055385138137416,1.4212670403551895
user4@test.com,0.7071067811865478,1.5811388300841893,1.140175425099138,1.140175425099138,2.024845673131659,1.70293863659264,1.70293863659264,2.024845673131659,1.70293863659264,0.7071067811865478
user5@test.com,2.3345235059857505,0.6708203932499369,1.9104973174542799,1.4317821063276353,2.202271554554524,1.4317821063276353,0.806225774829855,0.6708203932499369,1.360147050873544,1.7464249196572983
user6@test.com,0.4472135954999579,2.0,0.9999999999999999,1.341640786499874,1.8439088914585773,0.4472135954999579,1.341640786499874,0.4472135954999579,1.6124515496597098,0.8944271909999156
user7@test.com,1.7204650534085253,1.0770329614269007,1.886796226411321,1.7204650534085253,1.886796226411321,1.0770329614269007,1.0770329614269007,1.6,2.08806130178211,1.7204650534085253
user8@test.com,1.1704699910719625,1.6643316977093237,1.6643316977093237,0.608276253029822,1.94164878389476,2.483948469674844,1.252996408614167,1.7804493814764855,1.835755975068582,1.40356688476182
user9@test.com,1.4866068747318506,1.4866068747318506,2.193171219946131,0.6403124237432848,2.0518284528683193,1.6155494421403513,1.6155494421403513,1.6763054614240211,1.5524174696260025,1.6155494421403513
user10@test.com,0.41231056256176596,1.1704699910719625,1.252996408614167,1.94164878389476,0.41231056256176596,1.9924858845171274,1.7804493814764855,1.9924858845171274,2.360084744241189,1.252996408614167
user11@test.com,0.806225774829855,1.6278820596099708,2.3345235059857505,0.6708203932499369,0.806225774829855,1.5652475842498528,1.4317821063276353,1.5652475842498528,1.360147050873544,1.360147050873544
user12@test.com,1.562049935181331,1.562049935181331,1.019803902718557,2.690724809414742,2.3323807579381204,1.2806248474865696,1.7999999999999998,1.2000000000000002,1.2806248474865696,1.019803902718557
user13@test.com,0.3605551275463989,1.3152946437965904,0.3605551275463989,1.5264337522473745,0.8544003745317529,1.3892443989449808,1.2369316876852983,2.0808652046684815,1.0630145812734648,1.9313207915827966
user14@test.com,1.4317821063276353,0.6708203932499369,1.5652475842498528,0.806225774829855,1.4317821063276353,1.4317821063276353,1.8027756377319948,2.0615528128088303,0.806225774829855,1.6278820596099708
user15@test.com,1.118033988749895,2.6172504656604803,1.5,2.1095023109728985,1.6278820596099708,1.2041594578792294,2.247220505424423,1.6278820596099708,0.22360679774997916,1.3601470508735443
user16@test.com,2.483948469674844,1.1704699910719625,1.6031219541881399,1.94164878389476,0.41231056256176596,0.608276253029822,1.7804493814764855,1.6643316977093237,1.6643316977093237,0.41231056256176596
user17@test.com,1.726267650163207,2.4041630560342617,1.8384776310850233,1.334166406412633,0.761577310586391,1.8384776310850237,1.4764823060233399,1.334166406412633,1.4764823060233399,0.4242640687119283
user18@test.com,1.2083045973594573,0.5099019513592785,2.420743687382041,1.503329637837291,1.503329637837291,1.96468827043885,1.2083045973594573,1.2083045973594573,1.8601075237738274,1.0295630140987
user19@test.com,1.6401219466856725,1.2999999999999998,1.9723082923316022,1.0440306508910548,1.7000000000000002,1.0440306508910548,1.2206555615733703,1.9723082923316022,1.6401219466856725,1.6401219466856725
user20@test.com,2.1633307652783933,0.2828427124746193,0.2828427124746193,1.8110770276274832,1.4422205101855958,2.1633307652783933,1.1313708498984758,1.4422205101855958,1.6970562748477143,1.4422205101855958
user21@test.com,0.5099019513592785,1.0295630140987,1.74928556845359,1.0295630140987,1.2083045973594573,0.5099019513592785,1.503329637837291,1.74928556845359,1.8601075237738274,1.8601075237738274
user22@test.com,1.2000000000000002,1.562049935181331,2.0591260281974,1.7999999999999998,2.0591260281974,1.562049935181331,1.019803902718557,2.009975124224178,1.2000000000000002,1.019803902718557
user23@test.com,0.9219544457292886,2.6172504656604803,1.2041594578792296,0.22360679774997916,1.118033988749895,1.5,1.118033988749895,1.6278820596099708,2.0124611797498106,1.3601470508735443
user24@test.com,1.3152946437965904,1.8788294228055937,1.711724276862369,0.3605551275463989,1.2369316876852983,1.5264337522473745,0.3605551275463989,1.3152946437965904,0.728010988928052,1.0630145812734648
user25@test.com,1.0295630140987,2.5806975801127883,0.5099019513592785,0.5099019513592785,1.74928556845359,0.5099019513592785,1.0295630140987,1.2083045973594573,1.74928556845359,0.5099019513592785
user26@test.com,0.7071067811865478,1.7029386365926404,1.70293863659264,2.3021728866442674,1.140175425099138,1.70293863659264,1.9235384061671346,1.70293863659264,1.7029386365926404,1.3038404810405295
user27@test.com,2.5,1.8027756377319946,1.5,1.8027756377319946,1.8027756377319946,1.5,0.5,1.8027756377319946,1.118033988749895,1.8027756377319946
user28@test.com,1.9104973174542799,1.5652475842498528,1.4317821063276353,2.202271554554524,1.4317821063276353,1.6278820596099708,0.9219544457292889,1.4317821063276353,0.6708203932499369,2.3345235059857505
user29@test.com,1.9104973174542799,0.6708203932499369,2.202271554554524,1.7464249196572983,1.360147050873544,1.360147050873544,0.9219544457292889,0.806225774829855,1.7464249196572983,0.49999999999999983
user30@test.com,1.8973665961010275,1.8973665961010275,1.8439088914585775,1.414213562373095,0.4472135954999579,1.341640786499874,0.632455532033676,1.341640786499874,1.2649110640673518,1.8973665961010275
user31@test.com,2.202271554554524,0.6708203932499369,1.9104973174542799,1.4317821063276353,1.7464249196572983,1.8027756377319948,0.49999999999999983,1.360147050873544,1.4317821063276353,1.7464249196572983
user32@test.com,1.0816653826391966,1.835755975068582,0.608276253029822,0.41231056256176596,1.7804493814764855,2.5238858928247927,1.6643316977093237,1.6031219541881399,0.41231056256176596,1.0816653826391966
user33@test.com,1.341640786499874,0.9999999999999999,1.8439088914585775,1.61245154965971,1.341640786499874,2.2803508501982757,0.8944271909999156,1.61245154965971,0.8944271909999156,1.414213562373095
user34@test.com,0.8062257748298549,1.746424919657298,1.4317821063276353,1.5652475842498528,1.4317821063276353,1.746424919657298,1.6278820596099708,1.3601470508735443,0.49999999999999994,0.670820393249937
user35@test.com,1.8248287590894656,1.0630145812734648,0.36055512754639907,1.9313207915827963,1.3892443989449805,1.3892443989449805,1.2369316876852983,0.7280109889280518,2.435159132377184,1.2369316876852983
